File,Valid_Rays,Prior_NmF2,Prior_hmF2,Post_NmF2,Post_hmF2,Abel_NmF2,Abel_hmF2,Post_Abel_RMSE,Prior_TEC_RMSE,Prior_TEC_MAE,Post_TEC_RMSE,Post_TEC_MAE,RelTEC_TEC_RMSE,RelTEC_TEC_MAE,RelTEC_TEC_bias_TECU,RelTEC_NmF2,RelTEC_hmF2,Processing_Time_s,Status
podTc2_GN04.2025.178.00.25.0030.E10.00_0000.0001_nc,412,,,,,,,,,,,,,,,,,0.017183780670166016,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.25.0032.G17.00_0000.0001_nc,430,,,,,,,,,,,,,,,,,0.021933555603027344,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.25.0036.E16.00_0000.0001_nc,568,,,,,,,,,,,,,,,,,0.016216278076171875,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.27.0029.G06.00_0000.0001_nc,583,,,,,,,,,,,,,,,,,0.027653932571411133,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.27.0031.R15.01_0000.0001_nc,443,,,,,,,,,,,,,,,,,0.018159866333007812,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.28.0025.R05.01_0000.0001_nc,353,,,,,,,,,,,,,,,,,0.025667905807495117,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.28.0026.R07.00_0000.0001_nc,384,,,,,,,,,,,,,,,,,0.01889657974243164,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.28.0028.C28.00_0000.0001_nc,237,,,,,,,,,,,,,,,,,0.02731180191040039,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.29.0028.E11.00_0000.0001_nc,456,,,,,,,,,,,,,,,,,0.0217282772064209,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.29.0033.G12.01_0000.0001_nc,580,,,,,,,,,,,,,,,,,0.0268399715423584,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.30.0026.G32.01_0000.0001_nc,362,,,,,,,,,,,,,,,,,0.01964426040649414,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.30.0028.G28.01_0000.0001_nc,446,,,,,,,,,,,,,,,,,0.014732599258422852,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.30.0032.E02.01_0000.0001_nc,515,,,,,,,,,,,,,,,,,0.021033287048339844,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.31.0026.G31.01_0000.0001_nc,687,,,,,,,,,,,,,,,,,0.012869119644165039,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.34.0029.G24.01_0000.0001_nc,1097,,,,,,,,,,,,,,,,,0.011615514755249023,Occultation too long
podTc2_GN04.2025.178.00.35.0019.E26.01_0000.0001_nc,902,,,,,,,,,,,,,,,,,0.023983240127563477,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.35.0021.E19.00_0000.0001_nc,197,,,,,,,,,,,,,,,,,0.016486167907714844,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.35.0026.C41.00_0000.0001_nc,315,,,,,,,,,,,,,,,,,0.015487194061279297,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.35.0026.G04.00_0000.0001_nc,460,,,,,,,,,,,,,,,,,0.01694965362548828,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
podTc2_GN04.2025.178.00.36.0029.G11.00_0000.0001_nc,908,,,,,,,,,,,,,,,,,0.016226768493652344,Error: Ionosphere_Tomography_Inverter.__init__() got an unexpected keyword argument 'meanscale'
