File,Valid_Rays,Prior_NmF2,Prior_hmF2,Post_NmF2,Post_hmF2,Abel_NmF2,Abel_hmF2,Post_Abel_RMSE,Prior_TEC_RMSE,Prior_TEC_MAE,Post_TEC_RMSE,Post_TEC_MAE,RelTEC_TEC_RMSE,RelTEC_TEC_MAE,RelTEC_TEC_bias_TECU,RelTEC_NmF2,RelTEC_hmF2,Processing_Time_s,Status
podTc2_GN04.2025.151.23.43.0034.E27.00_0000.0001_nc,491,468631451689.872,313.597833834413,327014000099.438,244.625230706455,348556912990.469,265.271002978701,56837726253.5697,89.7899787594872,61.6984892171724,2.58594189815235,2.11205615538072,1.8661388187646,1.26767887770462,17.7302347846598,326715161073.309,241.579817695504,18.5986421108246,Success
podTc2_GN04.2025.151.23.44.0026.R18.01_0000.0001_nc,467,1527981294881.87,389.216060656374,10423539717780.6,460,1266244912980.63,353.12965215657,2048427513390.64,35.1390412121873,29.7009797885467,5.06971997733096,4.09612606680772,5.26858219593571,4.00873493579394,-7.80309737907097,12693468093236.2,460,27.9435904026032,Success
podTc2_GN04.2025.151.23.44.0027.E33.00_0000.0001_nc,477,439264448477.578,313.969729213263,633704746628.275,284.86686372041,290331231033.969,284.283148046358,240584793881.861,26.1663827413125,22.9582857870934,2.45391267433227,1.39229053549733,2.34779011474115,1.61585459068307,19.2669062070865,523435481763.09,274.663825611538,26.8576505184174,Success
podTc2_GN04.2025.151.23.44.0034.R16.00_0000.0001_nc,437,460088651411.283,304.189092562043,405881599945.039,242.843051827885,289147568414.242,261.696990551961,56506317454.6369,17.4499679172755,14.7089016329432,1.82895364246306,1.40726171162535,1.55049441908157,0.704236602433862,14.8031150288036,376309491751.193,240.653530344538,8.36207556724548,Success
podTc2_GN04.2025.151.23.46.0026.C21.00_0000.0001_nc,308,610297832170.601,301.019979884724,509450582910.512,266.932372849046,328085598856.828,277.080472286229,127233160790.388,15.6396884357951,14.3766874728167,0.962936652486236,0.795833853279651,0.555582452948288,0.412954929196762,13.6421424037627,519047804184.944,271.760392681255,3.98886036872864,Success
podTc2_GN04.2025.151.23.46.0032.G14.01_0000.0001_nc,572,1636440555814.26,254.750845691691,2567635451939.15,230.520453606459,996319095780.414,247.981375665983,692510198971.003,31.6656487694774,29.152594568091,26.6257152661391,21.7969391862188,11.6987491538528,9.07494059537553,30.2761282213201,2456881245548.38,229.771774627328,42.1668293476105,Success
podTc2_GN04.2025.151.23.47.0022.G32.01_0000.0001_nc,565,1418420022521.28,351.159624771207,3298883723265.11,420,1203157532270.78,362.95648362163,421666663003.081,62.9832032042929,48.5958670531384,6.56051556727195,5.48987469937543,7.24039339863823,6.11777143331699,-3.40419969480423,3074162271994.65,420,45.9491765499115,Success
podTc2_GN04.2025.151.23.47.0023.R03.01_0000.0001_nc,412,1536584375740.34,388.269394714409,7816431696474.46,460,1341902679397.24,339.411942834379,1213019650729.3,34.8677834395516,31.7284440762678,22.7132473173575,14.2145565835582,13.2845356036236,7.89725973034273,42.2298079718905,11641343036164.4,460,19.9218933582306,Success
podTc2_GN04.2025.151.23.48.0026.R19.01_0000.0001_nc,366,1877173972278.81,286.95549989911,1019319407537.89,224.570679694734,1230085244259.14,250.694557662072,659525133670.498,52.5685177764094,37.2337502265258,7.48167429315517,5.35443348355468,6.33459463405589,4.11073974265042,46.1082506004995,1500557737280.07,242.8610844981,12.7868092060089,Success
podTc2_GN04.2025.151.23.49.0026.E13.01_0000.0001_nc,369,1811187535164.87,264.22324974806,3143476852638.04,216.112205400832,1227465876632.92,249.518159966937,1303416406871.4,112.186491961195,85.5443989424235,6.33290348316472,4.10303768593809,5.49083610462562,3.59566185028733,37.5588527902096,2770576142937.47,211.325684510592,14.0489192008972,Success
podTc2_GN04.2025.151.23.49.0027.C35.01_0000.0001_nc,637,1870008650891.45,313.852374361638,6604889791731.71,600,947719504220.258,248.060565983162,260925238232.488,116.138008621647,96.3202288209092,32.4247344420373,21.9623660296467,10.7032243697242,8.00680978442806,52.5142077993124,1309575060296.29,272.821750120785,72.3828279972076,Success
podTc2_GN04.2025.151.23.49.0027.E07.00_0000.0001_nc,479,797751685564.694,330.616023275171,527696461982.481,335.396163709243,325513403454.406,312.762125216842,148328281229.293,22.2377715511224,17.8715984435903,4.91229377892463,4.00351932293085,3.35287425379939,1.87784781968572,26.9688380656034,432668923815.608,320.973606078091,26.8084857463837,Success
podTc2_GN04.2025.151.23.49.0027.R21.00_0000.0001_nc,819,845136132672.135,312.536104149853,724513330847.633,320.502867312811,355697364509.031,290.079362318664,268392712620.009,13.3334599301222,11.464769872642,2.22733800896069,2.00907904596855,1.90499530738888,1.61953066090672,12.1246863858634,607774300248.527,272.219144706599,119.193184614182,Success
podTc2_GN04.2025.151.23.49.0030.C40.01_0000.0001_nc,423,1303613085343.81,244.35983067099,1579011291705.45,216.48479211493,919189449544.223,244.720258575627,448517653272.914,33.505433965408,30.1777676592698,27.8435921899737,23.2033140631892,14.1906620435813,10.6831425876905,28.8807619564617,1538765214424.31,215.664472738139,23.6720843315125,Success
podTc2_GN04.2025.151.23.50.0025.R05.00_0000.0001_nc,340,845136132672.135,312.536104149853,1021280335584.6,316.598586565807,403934625918.629,313.605411359082,395204111548.393,21.3141766149008,20.4338509524098,2.76183866960406,2.38636244321928,1.93707692048136,1.30145253542998,19.0878127895804,994252311133.676,310.469740708066,13.2859451770782,Success
podTc2_GN04.2025.151.23.50.0028.C44.01_0000.0001_nc,394,1488599118145.61,245.175128192527,982086133566.059,204.119117942132,1022717178955.91,239.645236458959,235271775438.588,97.855382140259,81.6435153347604,27.4251789616081,23.1328461683128,13.9943008291685,11.3434501759248,30.5976378472127,818301350549.893,196.132395312101,14.5830371379852,Success
podTc2_GN04.2025.151.23.51.0026.G17.01_0000.0001_nc,749,1352011100791.75,285.449134547331,2420026626422.48,263.935361013663,1018161997391.03,246.704348043169,625636022038.783,70.8735914664541,64.3979054912719,39.2046685217326,31.8898402430648,18.5428679629468,13.4932096619798,40.6569258265637,2323589643486.78,261.71378991974,97.4756178855896,Success
podTc2_GN04.2025.151.23.51.0031.E23.01_0000.0001_nc,469,925943146033.741,249.372645265573,678194987045.743,214.521148108198,790558302380.051,235.384414563371,127119536363.999,80.3527951971136,65.1791357840109,18.8890099445042,15.2642913171901,8.26603916010968,6.78758146358647,22.5833126616828,648071507035.085,214.934346667951,21.4683179855347,Success
podTc2_GN04.2025.151.23.52.0026.C38.00_0000.0001_nc,107,738093926233.673,302.156561855839,265873289122.432,390.60914473183,122592111519.305,499.772271742143,133916530154.674,4.10302416522521,3.57098969715761,1.31081781807485,1.13466033587283,0.1035196188384,0.0866500215043293,16.7527599817656,678566414614.211,289.617479160578,3.24980711936951,Success
podTc2_GN04.2025.151.23.53.0026.C34.01_0000.0001_nc,430,918654370329.801,259.420015967216,1019810804899.37,232.447629266885,933789051829,238.570710691637,95575583315.372,36.3739224505576,33.4619158676011,27.9616916820242,23.5115009518781,16.2427349399759,12.1512246589833,27.0788067213917,1075403039903.76,228.865674314051,23.274701833725,Success
podTc2_GN04.2025.151.23.53.0030.G08.01_0000.0001_nc,495,1104900165514.84,248.343942567215,551782619443.555,218.757603949778,752156786326.391,238.829780761945,127460420214.003,53.2600736185276,41.004341870884,4.825092437367,3.90790746515203,2.90280915181656,2.28120935193141,22.909342031115,645025105600.557,221.901777921307,22.9879982471466,Success
podTc2_GN04.2025.151.23.53.0033.C25.01_0000.0001_nc,661,772289143182.731,251.061398358888,868756553066.327,197.408479772369,374554377386.094,241.384815055887,342278512335.162,21.5600347992524,18.4868323982808,4.67532809859767,4.13624119394671,3.53859261745291,2.79688498595292,26.2818509575684,890679864675.097,216.636004377977,55.7611429691315,Success
podTc2_GN04.2025.151.23.54.0025.C39.00_0000.0001_nc,0,,,,,,,,,,,,,,,,,0.00687384605407715,Failed
podTc2_GN04.2025.151.23.54.0026.C26.00_0000.0001_nc,0,,,,,,,,,,,,,,,,,0.00637507438659668,Failed
podTc2_GN04.2025.151.23.54.0029.E29.00_0000.0001_nc,329,1178751568894.44,329.569365287271,2815310258606.85,570,824745682288.176,335.95164518191,1044922129973.26,74.3965759044552,62.7884913058291,4.83966269790834,3.99778050911087,5.19157550684579,4.46652160134093,1.24652663758366,2608474862054.72,570,11.87810587883,Success
podTc2_GN04.2025.151.23.55.0026.C42.00_0000.0001_nc,246,1103479058515.75,316.282351465484,1503403517191.05,325.353781076195,745764846755.727,327.352606895323,556100829791.268,37.3209872696749,32.2113302305413,2.57223951503202,2.27283935089498,2.14046870895105,1.61206753587748,9.14782617857089,1570198612964.96,324.713585359639,6.98876976966858,Success
podTc2_GN04.2025.151.23.55.0026.G01.01_0000.0001_nc,363,682353865955.577,264.403192549175,600330455212.904,227.016281001845,914968584448.861,230.184748474342,237778492897.132,101.175137874059,81.2680780499724,24.6487375396493,21.1878202335849,13.7637076687052,11.3057304402111,25.371264322799,603543093458.264,227.109363610246,13.3310661315918,Success
podTc2_GN04.2025.151.23.55.0027.G04.00_0000.0001_nc,319,1178751568894.44,329.569365287271,3114286526877.3,570,837359556719.262,335.305030866422,1108135155294.1,75.0732207926723,62.7385324452957,5.22092255230511,4.24236059145255,5.57689958948918,4.75721574562788,-1.2279216775608,2740973361499.3,570,11.2534878253937,Success
podTc2_GN04.2025.151.23.56.0035.R15.00_0000.0001_nc,499,1246089168255.33,329.162695009286,20573574489058.9,450,1226543693916.28,362.719468620555,4240963866372.06,98.5555536925563,79.7191400694136,11.2190780145973,9.6744554077157,11.7146509135246,10.2504768465471,-21.9911006505299,18830367294652.1,450,28.004189491272,Success
podTc2_GN04.2025.151.23.57.0019.E08.01_0000.0001_nc,902,1903998793630.67,334.690254580458,2364640512331.56,212.059906246313,839834462867.375,261.700412325975,701104613069.971,78.9176733006581,60.3468817517184,11.2855032751864,9.18035551978213,5.435252277022,4.29649673930506,43.1128967802284,1069585563452.33,211.390669389995,154.100624084473,Success
podTc2_GN04.2025.151.23.57.0024.C22.01_0000.0001_nc,465,921464941242.372,253.088656276206,494817840976.139,223.139277593211,898283817530.463,242.686387891273,202819028245.098,112.229619006343,85.5304120618715,3.26722244662526,2.80964940676614,3.84522523327205,2.57644351357585,21.5752149868932,458324362558.877,223.468726344826,29.6373555660248,Success
podTc2_GN04.2025.151.23.57.0026.E26.01_0000.0001_nc,372,925943146033.741,249.372645265573,461937400131.673,204.323042659095,722556441617.051,234.021523605942,164075374591.286,113.595563073436,88.5921986118817,15.8529776790652,11.5866624859312,5.16173902018754,4.01045334610164,21.3718358985877,426427409868.791,205.717357159472,14.6874825954437,Success
podTc2_GN04.2025.151.23.57.0028.G09.00_0000.0001_nc,366,1362595753923.76,379.809465114738,3204549289489.26,490,1105634390905.13,323.005043384058,1219726911930.6,64.6226162306689,51.3845857076003,7.27773338530098,5.21626623500628,7.69335165902248,5.44278982245555,4.00230881831148,3038236619033.75,484.000009140549,18.2173359394074,Success
,,,,,,,,,,,,,,,,,,#NAME?,
