# Global Ionospheric Radio Observatory (GIRO)
# GIRO Digital Ionogram Database (DIDBase)
# Tabulated Rapid Access Ionospheric Characteristics, Version 1.1
# Generated by FastChar.GetBest on 2026-06-08T21:25:08.697Z
#
# Location: GEO ( 42.6 N   288.5 E ), URSI-Code MHJ45, MILLSTONE HILL
# Query for measurement interval of time: 2025-06-01T00:00:00.000Z - 2025-06-04T00:00:00.000Z
# Requested by unknown guest from IP:127.0.0.1
# Instrument: Ionosonde, Model: [DPS-4D]
#
# Data Selection:
# CS [percent] = Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2[MHz] = F2 layer critical frequency
# foF1[MHz] = F1 layer critical frequency
# foE[MHz] = E layer critical frequency
# foEs[MHz] = Es layer critical frequency
# fbEs[MHz] = Blanketing frequency of Es-layer
# foEa[MHz] = Critical frequency of auroral E-layer
# foP[MHz] = Highest ordinary wave critical frequency of F region patch trace
# fxI[MHz] = Maximum frequency of F trace
# MUF(D)[MHz] = Maximum usable frequency for ground distance D
# M(D) = MUF(D)/foF2
# h`F2[km] = Minimum virtual height of F2 trace
# h`F[km] = Minimum virtual height of F trace
# h`E[km] = Minimum virtual height of E trace
# h`Es[km] = Minimum virtual height of Es trace
# h`Ea[km] = Minimum virtual height of auroral E-layer trace
# h`P[km] = Minimum virtual height of the trace used to determinate foP
# STATUS: WARNING (Unknown characteristic name: Type Es)
# hmF2[km] = Peak height F2-layer
# hmF1[km] = Peak height F1-layer
# hmE[km] = Peak height of E-layer
# zhalfNm[km] = The true height at half the maximum density in the F2-layer
# yF2[km] = Half thickness of F2-layer, parabolic model
# yF1[km] = Half thickness of F1-layer, parabolic model
# yE[km] = Half thickness of E-layer
# STATUS: WARNING (Unknown characteristic name: scaleF2)
# B0[km] = IRI thickness parameter
# B1 = IRI profile shape parameter
# D1 = IRI profile shape parameter, F1-layer
# TEC[TECU] = Total electron content
# FF[MHz] = Frequency spread between fxF2 and fxI
# FE[MHz] = Frequency spread beyond foE
# QF[km] = Average range spread of F-layer
# QE[km] = Average range spread of E-layer
# fmin[MHz] = Minimum frequency of ionogram echoes
# fminF[MHz] = Minimum frequency of F-layer echoes
# fminE[MHz] = Minimum frequency of E-layer echoes
# fminEs[MHz] = Minimum frequency of Es-layer
# foF2p[MHz] = Predicted value of foF2
# Distance D for MUF calculations: 3000 km
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of MHJ45 data provider
#
# Time                    CS   foF2 QD  foF1 QD   foE QD  foEs QD  fbEs QD  foEa QD   foP QD   fxI QD MUF(D) QD M(D) QD h`F2 QD  h`F QD  h`E QD   h`Es QD   h`Ea QD    h`P QD   hmF2 QD   hmF1 QD    hmE QD halfNm QD    yF2 QD    yF1 QD     yE QD    B0 QD   B1 QD   D1 QD    TEC QD    FF QD    FE QD     QF QD     QE QD  fmin QD fminF QD fminE QD minEs QD foF2p QD
2025-06-01T16:37:30.000Z   0    --- __   --- __  3.45 //  4.40 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  128.8 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.78 //  6.96 //
2025-06-01T16:45:00.000Z   0    --- __   --- __  3.83 //  5.22 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.85 //  6.97 //
2025-06-01T16:52:30.000Z   0    --- __   --- __  3.83 //  5.28 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.85 //  6.98 //
2025-06-01T17:00:00.000Z   0    --- __   --- __  3.45 //  4.93 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  117.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.47 //  6.98 //
2025-06-01T17:07:30.000Z   0    --- __   --- __  3.80 //  5.10 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.83 //  6.99 //
2025-06-01T17:15:00.000Z   0    --- __   --- __  3.53 //  4.95 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  117.1 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.55 //  6.99 //
2025-06-01T17:22:30.000Z   0    --- __   --- __  3.45 //  5.93 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.47 //  6.99 //
2025-06-01T17:30:00.000Z   0    --- __   --- __  3.45 //  6.03 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  4.60 //  6.99 //
2025-06-01T17:37:30.000Z   0    --- __   --- __  3.85 //  5.70 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.88 //  6.99 //
2025-06-01T17:45:00.000Z   0    --- __   --- __  3.90 //  4.93 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  120.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.92 //  6.99 //
2025-06-01T17:52:30.000Z  75    --- __   --- __   --- __  4.10 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  127.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  2.13 //  6.99 //
2025-06-01T18:00:00.000Z   0    --- __   --- __  3.72 //  4.95 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  117.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.75 //  6.99 //
2025-06-01T18:07:30.000Z   0    --- __   --- __  3.33 //  4.57 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  122.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.75 //  6.99 //
2025-06-01T18:15:00.000Z  75    --- __   --- __   --- __  4.13 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  127.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  3.78 //  6.98 //
2025-06-01T18:22:30.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __   --- __  6.98 //
2025-06-01T18:30:00.000Z  75    --- __   --- __   --- __  3.42 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  102.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  2.67 //  6.97 //
2025-06-01T18:37:30.000Z   0    --- __   --- __  3.70 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  6.97 //
2025-06-01T18:45:00.000Z  75    --- __   --- __   --- __  4.00 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  137.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  3.67 //  6.97 //
2025-06-01T18:52:30.000Z  75    --- __   --- __   --- __  3.30 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  107.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  2.92 //  6.96 //
2025-06-01T19:00:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __   --- __  6.96 //
2025-06-01T19:07:30.000Z   0    --- __   --- __  3.40 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  6.96 //
2025-06-01T19:15:00.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __   --- __  6.96 //
2025-06-01T19:22:30.000Z   0    --- __   --- __  3.35 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  6.95 //
2025-06-01T19:30:00.000Z   0    --- __   --- __  3.28 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  6.95 //
2025-06-01T19:37:30.000Z  75    --- __   --- __   --- __  3.42 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  107.5 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  2.83 //  6.95 //
2025-06-01T19:45:00.000Z  75    --- __   --- __   --- __  3.65 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  118.8 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  2.95 //  6.95 //
2025-06-01T19:52:30.000Z  75    --- __   --- __   --- __   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __   --- __  6.95 //
2025-06-01T20:00:00.000Z  75    --- __   --- __   --- __  3.10 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  105.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  2.67 //  6.96 //
2025-06-01T20:07:30.000Z   0    --- __   --- __  3.47 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  6.96 //
2025-06-01T20:15:00.000Z  75    --- __   --- __   --- __  3.58 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  125.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __   --- __  3.40 //  6.96 //
2025-06-01T20:22:30.000Z   0    --- __   --- __  3.38 //  3.85 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  115.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.40 //  6.97 //
2025-06-01T20:30:00.000Z   0    --- __   --- __  3.38 //  3.72 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  120.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.40 //  6.97 //
2025-06-01T20:37:30.000Z  65  3.950 //   --- __   --- __   --- __   --- __   --- __   --- __  4.57 // 14.045 // 3.56 // 297.5 // 297.5 //  --- __    --- __    --- __    --- __  166.5 //    --- __    --- __  106.7 //   55.7 //    --- __    --- __  81.1 // 1.50 //  --- __    2.7 //  0.13 //   --- __    --- __    --- __  3.83 //  3.83 //   --- __   --- __  4.69 //
2025-06-01T20:45:00.000Z   0    --- __   --- __  3.13 //  3.33 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  126.7 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  3.15 //  6.99 //
2025-06-01T20:52:30.000Z   0    --- __   --- __  3.05 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  7.00 //
2025-06-01T21:00:00.000Z   0    --- __   --- __  3.00 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  7.01 //
2025-06-01T21:07:30.000Z 100  3.900 //   --- __  2.92 //  3.85 //  3.33 //   --- __   --- __  4.75 // 14.599 // 3.74 // 235.0 // 235.0 // 105.0 //  107.5 //    --- __    --- __  164.2 //    --- __  100.0 //   96.7 //   54.7 //    --- __    9.8 //  96.4 // 1.31 //  --- __    2.9 //  0.25 //   --- __    --- __    --- __  2.00 //  3.33 //  2.00 //  2.95 //  4.82 //
2025-06-01T21:15:00.000Z   0    --- __   --- __  2.78 //   --- __   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //   --- __  7.03 //
2025-06-01T21:22:30.000Z  50  4.700 //   --- __  2.80 //  2.92 //   --- __   --- __   --- __  5.32 // 14.877 // 3.16 // 237.5 // 237.5 // 104.6 //  115.0 //    --- __    --- __  263.3 //    --- __   98.4 //  137.6 //  166.1 //    --- __    8.2 // 278.0 // 1.16 //  --- __   10.2 //  0.05 //   --- __    --- __    --- __  2.00 //  3.20 //  2.00 //  2.78 //  4.90 //
2025-06-01T21:30:00.000Z  95  4.754 //  4.30 //  2.67 //  2.83 //   --- __   --- __   --- __  5.40 // 14.877 // 3.13 // 460.0 // 230.0 // 104.8 //  111.7 //    --- __    --- __  254.6 //  215.5 //   97.8 //  141.3 //   59.3 //  116.0 //    7.7 // 159.9 // 1.30 // 0.36 //    8.9 //  0.05 //   --- __    --- __    --- __  2.00 //  3.15 //  2.00 //  2.70 //  4.94 //
2025-06-01T21:37:30.000Z   0    --- __   --- __  2.63 //  2.80 //   --- __   --- __   --- __   --- __    --- __  --- __  --- __  --- __  --- __  113.3 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __   --- __   --- __    --- __    --- __   --- __   --- __  2.00 //  2.65 //  7.07 //
2025-06-01T21:45:00.000Z  95  4.125 //   --- __   --- __   --- __   --- __   --- __   --- __  4.93 // 14.812 // 3.59 // 225.0 // 225.0 //  --- __    --- __    --- __    --- __  195.2 //    --- __    --- __  137.2 //   68.4 //    --- __    --- __  87.6 // 1.67 //  --- __    3.8 //  0.08 //   --- __    --- __    --- __  3.10 //  3.10 //   --- __   --- __  5.02 //
2025-06-01T21:52:30.000Z  65  4.375 //   --- __   --- __   --- __   --- __   --- __   --- __  5.05 //  9.525 // 2.18 // 675.0 // 675.0 //  --- __    --- __    --- __    --- __  298.5 //    --- __    --- __  162.9 //  167.8 //    --- __    --- __ 224.3 // 1.49 //  --- __    9.6 //  0.05 //   --- __    --- __    --- __  4.20 //  4.20 //   --- __   --- __  5.06 //
2025-06-01T22:00:00.000Z  70  4.475 //   --- __  2.53 //  2.67 //   --- __   --- __   --- __  5.10 // 14.145 // 3.16 // 227.5 // 227.5 // 105.5 //  117.5 //    --- __    --- __  277.8 //    --- __   97.4 //  143.0 //  174.6 //    --- __    7.3 // 293.3 // 1.12 //  --- __    9.7 //  0.03 //   --- __    --- __    --- __  2.00 //  2.97 //  2.00 //  2.55 //  5.09 //
2025-06-01T22:07:30.000Z  45  3.950 //   --- __  2.50 //   --- __   --- __   --- __   --- __  4.57 // 13.133 // 3.33 // 240.0 // 240.0 // 103.5 //    --- __    --- __    --- __  212.7 //    --- __   98.5 //  129.6 //   98.3 //    --- __    8.3 // 122.6 // 1.76 //  --- __    4.8 //  0.05 //   --- __    --- __    --- __  2.00 //  2.95 //  2.00 //   --- __  5.13 //
2025-06-01T22:15:00.000Z  90  4.813 //  4.05 //  2.53 //   --- __   --- __   --- __   --- __  5.32 // 13.430 // 2.80 // 480.0 // 252.5 // 107.2 //    --- __    --- __    --- __  297.8 //  221.7 //   99.0 //  162.7 //  101.0 //  103.7 //    8.8 // 175.1 // 1.53 // 0.38 //   10.7 //  0.03 //   --- __    --- __    --- __  2.00 //  2.92 //  2.00 //   --- __  5.16 //
2025-06-01T22:22:30.000Z  60  4.913 //  4.13 //  2.53 //  2.45 //   --- __   --- __   --- __  5.55 // 13.334 // 2.72 // 422.5 // 242.5 // 104.1 //  113.3 //    --- __    --- __  290.8 //  223.7 //  101.5 //  168.6 //  102.2 //   92.9 //   11.3 // 142.2 // 1.72 // 0.44 //   10.3 //  0.05 //   --- __    --- __    --- __  2.00 //  2.85 //  2.00 //  2.03 //  5.19 //
2025-06-01T22:30:00.000Z  75  4.850 //   --- __  2.72 //  2.38 //   --- __   --- __   --- __  5.55 // 13.174 // 2.72 // 247.5 // 247.5 // 106.8 //  107.5 //    --- __    --- __  282.9 //    --- __  106.7 //  164.3 //  139.0 //    --- __   16.4 // 188.6 // 1.50 //  --- __   10.3 //  0.08 //   --- __    --- __    --- __  2.00 //  2.92 //  2.00 //  2.03 //  5.21 //
2025-06-01T22:37:30.000Z  70  4.825 //   --- __  2.67 //  2.28 //   --- __   --- __   --- __  5.47 // 13.222 // 2.74 // 250.0 // 250.0 // 109.1 //  110.0 //    --- __    --- __  284.3 //    --- __  105.4 //  165.1 //  144.2 //    --- __   15.2 // 183.0 // 1.64 //  --- __   10.4 //  0.03 //   --- __    --- __    --- __  2.00 //  2.92 //  2.00 //  2.03 //  5.24 //
2025-06-01T22:45:00.000Z  70  4.850 //   --- __  2.60 //  2.92 //   --- __   --- __   --- __  5.55 // 13.135 // 2.71 // 290.0 // 290.0 // 110.2 //  125.0 //    --- __    --- __  290.1 //    --- __  105.3 //  172.6 //  137.0 //    --- __   15.0 // 187.4 // 1.46 //  --- __   10.3 //  0.05 //   --- __    --- __    --- __  2.00 //  3.45 //  2.00 //  2.63 //  5.26 //
2025-06-01T22:52:30.000Z  90  4.900 //   --- __  2.53 //  2.88 //  2.80 //   --- __   --- __  5.60 // 13.704 // 2.80 // 252.5 // 252.5 // 113.2 //  122.5 //    --- __    --- __  280.5 //    --- __  109.2 //  180.9 //  114.5 //    --- __   18.8 // 161.0 // 1.38 //  --- __    9.0 //  0.03 //   --- __    --- __    --- __  2.00 //  2.80 //  2.00 //  2.55 //  5.27 //
2025-06-01T23:00:00.000Z  90  4.950 //   --- __  2.22 //  2.92 //   --- __   --- __   --- __  5.63 // 14.092 // 2.85 // 252.5 // 252.5 // 113.2 //  120.0 //    --- __    --- __  290.0 //    --- __  100.3 //  185.5 //  135.0 //    --- __   10.2 // 155.5 // 1.85 //  --- __   10.1 //  0.05 //   --- __    --- __    --- __  2.00 //  2.95 //  2.00 //  2.25 //  5.28 //
2025-06-01T23:07:30.000Z  90  4.800 //   --- __  2.28 //  3.08 //  2.92 //   --- __   --- __  5.57 // 13.997 // 2.92 // 255.0 // 255.0 // 119.1 //  117.5 //    --- __    --- __  276.6 //    --- __  100.9 //  180.0 //  121.6 //    --- __   10.8 // 144.9 // 1.76 //  --- __    8.8 //  0.05 //   --- __    --- __    --- __  2.00 //  2.92 //  2.00 //  2.30 //  5.29 //
2025-06-01T23:15:00.000Z  90  4.825 //   --- __  2.25 //  3.22 //  2.92 //   --- __   --- __  5.45 // 13.103 // 2.72 // 265.0 // 265.0 // 123.1 //  115.0 //    --- __    --- __  320.0 //    --- __  104.2 //  191.0 //  177.2 //    --- __   14.0 // 179.1 // 2.45 //  --- __   12.1 //  0.05 //   --- __    --- __    --- __  2.00 //  2.92 //  2.00 //  2.28 //  5.30 //
2025-06-01T23:22:30.000Z  90  4.875 //   --- __  2.22 //  3.00 //  2.78 //   --- __   --- __  5.50 // 13.166 // 2.70 // 257.5 // 257.5 // 122.1 //  115.0 //    --- __    --- __  315.4 //    --- __  102.0 //  196.3 //  155.3 //    --- __   11.8 // 175.4 // 1.91 //  --- __   11.2 //  0.08 //   --- __    --- __    --- __  2.00 //  2.78 //  2.00 //  2.25 //  5.30 //
2025-06-01T23:30:00.000Z  90  4.875 //   --- __  2.20 //  3.08 //  2.55 //   --- __   --- __  5.47 // 13.369 // 2.74 // 257.5 // 257.5 // 122.1 //  112.5 //    --- __    --- __  304.0 //    --- __  101.4 //  203.3 //  125.2 //    --- __   11.2 // 155.9 // 1.59 //  --- __    9.5 //  0.05 //   --- __    --- __    --- __  2.00 //  2.55 //  2.00 //  2.22 //  5.29 //
2025-06-01T23:37:30.000Z  90  4.950 //   --- __  2.05 //  3.67 //  3.28 //   --- __   --- __  5.53 // 13.701 // 2.77 // 322.5 // 322.5 // 114.3 //  112.5 //    --- __    --- __  313.8 //    --- __  110.0 //  208.1 //  139.4 //    --- __   20.0 // 156.2 // 1.92 //  --- __   10.3 //  0.03 //   --- __    --- __    --- __  2.00 //  3.28 //  2.00 //  2.08 //  5.29 //
2025-06-01T23:45:00.000Z  90  4.963 //  4.05 //  2.05 //  3.55 //  3.13 //   --- __   --- __  5.63 // 13.880 // 2.80 // 362.5 // 315.0 // 109.3 //  110.0 //    --- __    --- __  302.6 //  240.0 //  110.0 //  214.3 //   99.1 //   57.7 //   20.0 // 124.9 // 1.77 // 0.17 //    8.7 //  0.08 //   --- __    --- __    --- __  2.00 //  3.13 //  2.00 //  2.03 //  5.28 //
2025-06-01T23:52:30.000Z  90  5.050 //   --- __   --- __  2.45 //  2.13 //   --- __   --- __  5.70 // 14.552 // 2.88 // 277.5 // 277.5 //  --- __  112.5 //    --- __    --- __  318.3 //    --- __    --- __  236.5 //  114.5 //    --- __    --- __ 113.7 // 2.42 //  --- __    8.7 //  0.08 //   --- __    --- __    --- __  2.13 //  2.13 //   --- __  2.03 //  5.26 //
2025-06-02T00:00:00.000Z  90  5.000 //   --- __   --- __  2.33 //  2.17 //   --- __   --- __  5.68 // 14.721 // 2.94 // 277.5 // 277.5 //  --- __  115.0 //    --- __    --- __  304.7 //    --- __    --- __  231.9 //  101.1 //    --- __    --- __ 105.8 // 2.09 //  --- __    7.5 //  0.08 //   --- __    --- __    --- __  2.17 //  2.17 //   --- __  2.03 //  5.25 //
2025-06-02T00:07:30.000Z   0  4.975 //  2.33 //   --- __  2.95 //  2.25 //   --- __   --- __  5.65 // 14.426 // 2.90 // 277.5 // 140.0 //  --- __  120.0 //    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __    --- __   --- __  --- __  --- __    --- __  0.13 //   --- __    --- __    --- __  2.25 //  2.25 //   --- __  2.03 //  5.23 //
2025-06-02T00:15:00.000Z  70  4.900 //   --- __   --- __  2.67 //  2.45 //   --- __   --- __  5.57 // 14.504 // 2.96 // 282.5 // 282.5 //  --- __  120.0 //    --- __    --- __  310.3 //    --- __    --- __  233.7 //  108.6 //    --- __    --- __ 104.5 // 2.65 //  --- __    7.6 //  0.10 //   --- __    --- __    --- __  2.45 //  2.45 //   --- __  2.03 //  5.20 //
2025-06-02T00:22:30.000Z  70  4.850 //   --- __   --- __  2.30 //  2.17 //   --- __   --- __  5.47 // 13.836 // 2.85 // 272.5 // 272.5 //  --- __  122.5 //    --- __    --- __  331.1 //    --- __    --- __  240.0 //  130.7 //    --- __    --- __  95.3 // 5.61 //  --- __    8.7 //  0.05 //   --- __    --- __    --- __  2.17 //  2.17 //   --- __  2.03 //  5.18 //
2025-06-02T00:30:00.000Z  90  4.850 //   --- __   --- __  2.80 //  2.10 //   --- __   --- __  5.47 // 13.622 // 2.81 // 270.0 // 270.0 //  --- __  120.0 //    --- __    --- __  356.9 //    --- __    --- __  267.6 //  129.5 //    --- __    --- __  99.0 // 5.26 //  --- __    8.8 //  0.08 //   --- __    --- __    --- __  2.10 //  2.10 //   --- __  2.03 //  5.15 //
2025-06-02T00:37:30.000Z  70  4.775 //   --- __   --- __  2.72 //  2.30 //   --- __   --- __  5.45 // 13.326 // 2.79 // 272.5 // 272.5 //  --- __  117.5 //    --- __    --- __  326.0 //    --- __    --- __  253.8 //  101.5 //    --- __    --- __  99.3 // 2.32 //  --- __    6.5 //  0.05 //   --- __    --- __    --- __  2.30 //  2.30 //   --- __  2.03 //  5.12 //
2025-06-02T00:45:00.000Z  40  4.800 //   --- __   --- __   --- __   --- __   --- __   --- __  5.53 // 13.010 // 2.71 // 275.0 // 275.0 //  --- __    --- __    --- __    --- __  349.3 //    --- __    --- __  265.6 //  118.3 //    --- __    --- __ 108.6 // 2.83 //  --- __    7.6 //  0.10 //   --- __    --- __    --- __  2.05 //  2.05 //   --- __   --- __  5.09 //
